sampleid	sample_name_2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	log10(reads_per_file)_full	log10(reads_per_file)	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild	SampleID_2	Qiita_studyID
chicken.1	13114.minich.76.s001	13114	Gallus-gallus_Minich76_BM_host_filtered_r1r2combined.fastq.gz	25318810	25317600	7.403422534	7	Chordata	Aves	Phasianidae	Gallus	Metazoa	Galliformes	Gallus_gallus	Gallus_gallus	Gallus_gallus	chicken	flightless	terrestrial,flightless	omnivore	Malawi			insectivore	carnivore	captive	Gallus-gallus_Minich76_BM_filtered_r1r2interleaved	study13114
chinkara.1	13881.SAMEA6809614	13881	Gazella-bennettii_SAMEA6809614.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2064724	2064676	6.31485191	6	Chordata	Mammalia	Bovidae	Gazella	Metazoa	Artiodactyla	Gazella_bennettii	Nanger_granti	Gazella_bennettii	chinkara			herbivore	Iran		feces	herbivore	herbivore	wild	Gazella-bennettii_SAMEA6809614.ebi_filtered_r1r2interleaved_sampleCombined	study13881
goitered_gazelle.1	13881.SAMEA6809591	13881	Gazella-subgutturosa_SAMEA6809591.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6241208	6226826	6.79426673	7	Chordata	Mammalia	Bovidae	Gazella	Metazoa	Artiodactyla	Gazella_subgutturosa	Nanger_granti	Gazella_subgutturosa	goitered_gazelle			herbivore	Mongolia		feces	herbivore	herbivore	wild	Gazella-subgutturosa_SAMEA6809591.ebi_filtered_r1r2interleaved_sampleCombined	study13881
radiated_tortoise.1	13114.song.52.s004	13114	Geochelone-radiata_Song52_24663_host_filtered_r1r2combined.fastq.gz	7057180	7055388	6.848520902000001	7	Chordata	Reptilia	Testudinidae	Geochelone	Metazoa	Testudines	Geochelone_radiata	Chelonoidis_abingdonii	Astrochelys_radiata	Radiated_tortoise	flightless	terrestrial,flightless	herbivore	USA			herbivore	herbivore	captive	Geochelone-radiata_Song52_24663_filtered_r1r2interleaved	study13114
genovesa_ground_finch.1	11166.UM.24892.finch	11166	Geospiza-acutirostris_S_S_Temp_D712-AK1780_filtered_r1r2combined.fastq.gz	1682712	1638662	6.214489382999999	6	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza_acutirostris	Geospiza_fortis		Genovesa_ground_finch	flighted			Ecuador			insectivore_granivore	omnivore	wild	Geospiza-acutirostris_S_S_Temp_D712-AK1780_filtered_r1r2interleaved	study11166
vampire_finch.1	11166.UM.24872.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D710-AK1546_filtered_r1r2combined.fastq.gz	3406552	3175442	6.501804185	7	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza_difficilis	Geospiza_fortis	Geospiza_difficilis	vampire_finch	flighted			Ecuador			sanguivore	carnivore	wild	Geospiza-septentrionalis_S_S_Temp_D710-AK1546_filtered_r1r2interleaved	study11166
giraffe.5	13881.SAMEA6809592	13881	Giraffa-camelopardalis_SAMEA6809592.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	24445292	24429312	7.387911236	7	Chordata	Mammalia	Giraffidae	Giraffa	Metazoa	Artiodactyla	Giraffa_camelopardalis	Giraffa_camelopardalis	Giraffa_camelopardalis	giraffe			herbivore	Austria		feces	herbivore	herbivore	captive	Giraffa-camelopardalis_SAMEA6809592.ebi_filtered_r1r2interleaved_sampleCombined	study13881
giraffe.1	13114.song.51.s001	13114	Giraffa-camelopardalis_Song51_24059_host_filtered_r1r2combined.fastq.gz	91582	91442	4.961145716	5	Chordata	Mammalia	Giraffidae	Giraffa	Metazoa	Artiodactyla	Giraffa_camelopardalis_reticulata	Giraffa_camelopardalis_reticulata	Giraffa_camelopardalis	Giraffe	flightless	terrestrial,flightless	herbivore	USA			herbivore	herbivore	captive	Giraffa-camelopardalis_Song51_24059_filtered_r1r2interleaved	study13114
fat_dormouse.1	13881.SAMEA6809403	13881	Glis-glis_SAMEA6809403.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12809344	3243038	6.510952037999999	7	Chordata	Mammalia	Gliridae	Glis	Metazoa	Rodentia	Glis_glis	Glis_glis	Glis_glis	Fat_dormouse			omnivore	Austria		feces	herbivore	herbivore	captive	Glis-glis_SAMEA6809403.ebi_filtered_r1r2interleaved_sampleCombined	study13881
western_longtongued_bat.1	11166.vbat.K1.colon.bat	11166	Glossophaga-morenoi_S_S_Temp_D708-AK1546_filtered_r1r2combined.fastq.gz	17065472	2269874	6.35600175	6	Chordata	Mammalia	Phyllostomidae	Glossophaga	Metazoa	Chiroptera	Glossophaga_morenoi	Anoura_caudifer	Glossophaga_morenoi	western_longtongued_bat	flighted			Mexico			insectivore_frugivore_nectarivore	omnivore	wild	Glossophaga-morenoi_S_S_Temp_D708-AK1546_filtered_r1r2interleaved	study11166
western_gorilla.4	11212.Gor12	11212	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2combined.fastq.gz	10565586	10171686	7.007392945	7	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla	Gorilla_gorilla	Gorilla_gorilla	western_gorilla	flightless		Folivore	CAR	Rainforest	stool	herbivore	herbivore	wild	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2interleaved	study11212
western_gorilla.1	13114.song.51.s016	13114	Gorilla-gorilla_Song51_25120_host_filtered_r1r2combined.fastq.gz	24833602	24828210	7.39494541	7	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla_gorilla	Gorilla_gorilla_gorilla	Gorilla_gorilla	Western_gorilla	flightless	terrestrial,flightless	herbivore	USA			herbivore	herbivore	captive	Gorilla-gorilla_Song51_25120_filtered_r1r2interleaved	study13114
whooping_crane.1	13114.song.53.s014	13114	Grus-americana_Song53_25014_host_filtered_r1r2combined.fastq.gz	32197904	25151286	7.400560196	7	Chordata	Aves	Gruidae	Grus	Metazoa	Gruiformes	Grus_americana	Grus_americana	Grus_americana	Whooping_crane	flighted	terrestrial,flight	omnivore	USA			carnivore_omnivore	omnivore	captive	Grus-americana_Song53_25014_filtered_r1r2interleaved	study13114
ruffe.1	13881.SAMEA6809619	13881	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2719474	2698272	6.431085727	6	Chordata	Actinopterygii	Percidae	Gymnocephalus	Metazoa	Perciformes	Gymnocephalus_cernua	Perca_fluviatilis	Gymnocephalus_cernua	ruffe			carnivore	Austria		feces	insectivore	carnivore	wild	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2interleaved_sampleCombined	study13881
white-tailed_eagle.1	13881.SAMEA6809398	13881	Haliaeetus-albicilla_SAMEA6809398.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	16990746	2708904	6.4327936139999995	6	Chordata	Aves	Accipitridae	Haliaeetus	Metazoa	Accipitriformes	Haliaeetus_albicilla	Haliaeetus_albicilla	Haliaeetus_albicilla	white-tailed_eagle			carnivore	Austria		gut	scavenger	carnivore	wild	Haliaeetus-albicilla_SAMEA6809398.ebi_filtered_r1r2interleaved_sampleCombined	study13881
bald_eagle.1	11166.ATL.24483.eagle	11166	Haliaeetus-leucocephalus_S_S_Temp_D707-AK1543_filtered_r1r2combined.fastq.gz	20895600	20223650	7.305859541	7	Chordata	Aves	Accipitridae	Haliaeetus	Metazoa	Falconiformes	Haliaeetus_leucocephalus	Haliaeetus_leucocephalus	Haliaeetus_leucocephalus	Bald_eagle	flighted			USA			scavenger	carnivore	captive	Haliaeetus-leucocephalus_S_S_Temp_D707-AK1543_filtered_r1r2interleaved	study11166
gray_seal.1	13881.SAMEA6809506	13881	Halichoerus-grypus_SAMEA6809506.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1402782	1381872	6.140467817	6	Chordata	Mammalia	Phocidae	Halichoerus	Metazoa	Carnivora	Halichoerus_grypus	Halichoerus_grypus	Halichoerus_grypus	gray_seal			carnivore	UnitedKingdom		feces	carnivore	carnivore	wild	Halichoerus-grypus_SAMEA6809506.ebi_filtered_r1r2interleaved_sampleCombined	study13881
dwarf_mongoose.2	11166.NATL.25075.mongoose	11166	Helogale-parvula_S_S_Temp_D704-AK1544_filtered_r1r2combined.fastq.gz	83622188	83617234	7.922295797	8	Chordata	Mammalia	Herpestidae	Helogale	Metazoa	Carnivora	Helogale_parvula	Helogale_parvula	Helogale_parvula	dwarf_mongoose	flightless			USA			insectivore	carnivore	captive	Helogale-parvula_S_S_Temp_D704-AK1544_filtered_r1r2interleaved	study11166
common_house_gecko.1	13881.SAMEA6809416	13881	Hemidactylus-frenatus_SAMEA6809416.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1788916	1788880	6.252581209	6	Chordata	Reptilia	Gekkonidae	Hemidactylus	Metazoa	Squamata	Hemidactylus_frenatus	Gekko_japonicus	Hemidactylus_frenatus	common_house_gecko			carnivore	VietNam		feces	insectivore	carnivore	wild	Hemidactylus-frenatus_SAMEA6809416.ebi_filtered_r1r2interleaved_sampleCombined	study13881
desmarest's_spiny_pocket_mouse.1	13881.SAMEA6809535	13881	Heteromys-desmarestianus_SAMEA6809535.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	16692706	16691832	7.222504005	7	Chordata	Mammalia	Heteromyidae	Heteromys	Metazoa	Rodentia	Heteromys_desmarestianus	Perognathus_longimembris	Heteromys_desmarestianus	Desmarest's_spiny_pocket_mouse			omnivore	CostaRica		gut	granivore	herbivore	wild	Heteromys-desmarestianus_SAMEA6809535.ebi_filtered_r1r2interleaved_sampleCombined	study13881
hippopotamus.1	13881.SAMEA6809584	13881	Hippopotamus-amphibius_SAMEA6809584.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6939934	6937876	6.8412265329999995	7	Chordata	Mammalia	Hippopotamidae	Hippopotamus	Metazoa	Artiodactyla	Hippopotamus_amphibius	Hippopotamus_amphibius	Hippopotamus_amphibius	hippopotamus			herbivore	Tanzania		feces	herbivore	herbivore	wild	Hippopotamus-amphibius_SAMEA6809584.ebi_filtered_r1r2interleaved_sampleCombined	study13881
human.4	13881.SAMEA6809428	13881	Homo-sapiens_SAMEA6809428.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2601868	2601668	6.415251875	6	Chordata	Mammalia	Hominidae	Homo	Metazoa	Primates	Homo_sapiens	Homo_sapiens	Homo_sapiens	human			omnivore	Austria		feces	omnivore	omnivore	human	Homo-sapiens_SAMEA6809428.ebi_filtered_r1r2interleaved_sampleCombined	study13881
brown_hyena.1	11166.FD.0126.hyena	11166	Hyaena-brunnea_S_S_Temp_D701-AK1682_filtered_r1r2combined.fastq.gz	148146384	148074190	8.170479366	8	Chordata	Mammalia	Hyaenidae	Parahyaena	Metazoa	Carnivora	Hyaena_brunnea	Crocuta_crocuta	Parahyaena_brunnea	Brown_hyena	flightless			France			scavenger	carnivore	captive	Hyaena-brunnea_S_S_Temp_D701-AK1682_filtered_r1r2interleaved	study11166
striped_desert_hamster.1	11166.FD.0122.hyena	11166	Hyaena-hyaena_S_S_Temp_D701-AK1680_filtered_r1r2combined.fastq.gz	3307162	2716772	6.434053193	6	Chordata	Mammalia	Hyaenidae	Hyaena	Metazoa	Carnivora	Hyaena_hyaena	Hyaena_hyaena	Hyaena_hyaena	Striped_hyena	flightless			France			carnivore_scavenger	carnivore	captive	Hyaena-hyaena_S_S_Temp_D701-AK1680_filtered_r1r2interleaved	study11166
malagasy_giant_rat.1	13114.song.51.s006	13114	Hypogeomys-antinena_Song51_24675_host_filtered_r1r2combined.fastq.gz	23852408	23841310	7.377330115	7	Chordata	Mammalia	Nesomyidae	Hypogeomys	Metazoa	Rodentia	Hypogeomys_antimena	Cricetomys_gambianus	Hypogeomys_antimena	Malagasy_giant_rat	flightless	terrestrial,flightless	omnivore	USA			herbivore	herbivore	captive	Hypogeomys-antinena_Song51_24675_filtered_r1r2interleaved	study13114
northern_brook_lamprey.4	11166.lamprey.24157.lamprey	11166	Ichthyomyzon-fossor_S_S_Temp_D711-AK1544_filtered_r1r2combined.fastq.gz	10643132	3366770	6.527213449	7	Chordata	Hyperoartia	Petromyzontidae	Ichthyomyzon	Metazoa	Petromyzontiformes	Ichthyomyzon_fossor	Petromyzon_marinus	Ichthyomyzon_fossor	northern_brook_lamprey	flightless			USA			filter_feeder	carnivore	wild	Ichthyomyzon-fossor_S_S_Temp_D711-AK1544_filtered_r1r2interleaved	study11166
sand_lizard.1	13881.SAMEA6809517	13881	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5765296	582296	5.765143807	6	Chordata	Reptilia	Lacertidae	Lacerta	Metazoa	Squamata	Lacerta_agilis	Lacerta_agilis	Lacerta_agilis	Sand_Lizard			carnivore	Austria		gut	carnivore	carnivore	wild	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2interleaved_sampleCombined	study13881
white-beaked_dolphin.1	13881.SAMEA6809511	13881	Lagenorhynchus-albirostris_SAMEA6809511.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1549656	182528	5.261329495	5	Chordata	Mammalia	Delphinidae	Lagenorhynchus	Metazoa	Artiodactyla	Lagenorhynchus_albirostris	Lagenorhynchus_obliquidens	Lagenorhynchus_albirostris	white-beaked_dolphin			carnivore	UnitedKingdom		feces	carnivore	carnivore	wild	Lagenorhynchus-albirostris_SAMEA6809511.ebi_filtered_r1r2interleaved_sampleCombined	study13881
rock_ptarmigan.1	13881.SAMEA6809382	13881	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2567654	2566758	6.409384923999999	6	Chordata	Aves	Phasianidae	Lagopus	Metazoa	Galliformes	Lagopus_muta	Lagopus_muta	Lagopus_muta	rock_ptarmigan			omnivore	Austria		feces	herbivore	herbivore	wild	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2interleaved_sampleCombined	study13881
brown_woolly_monkey.2	11212.LagEllis1	11212	Lagothrix-lagotricha_LagEllis1_ATGTCA_L003_001_filtered_r1r2combined.fastq.gz	21553156	21026934	7.322775952000001	7	Chordata	Mammalia	Atelidae	Lagothrix	Metazoa	Primates	Lagothrix_lagotricha	Ateles_geoffroyi	Lagothrix_lagotricha	brown_woolly_monkey	flightless			Ecuador	Rainforest	stool	omnivore	omnivore	wild	Lagothrix-lagotricha_LagEllis1_ATGTCA_L003_001_filtered_r1r2interleaved	study11212
american_brook_lamprey.1	11166.lamprey.24146.lamprey	11166	Lampetra-appendix_S_S_Temp_D703-AK1680_filtered_r1r2combined.fastq.gz	79429692	32380108	7.510278293	8	Chordata	Hyperoartia	Petromyzontidae	Lampetra	Metazoa	Petromyzontiformes	Lampetra_appendix	Petromyzon_marinus	Lampetra_appendix	American_brook_lamprey	flightless			USA			filter_feeder	carnivore	wild	Lampetra-appendix_S_S_Temp_D703-AK1680_filtered_r1r2interleaved	study11166
ring-tailed_lemur.3	11212.Lc307	11212	Lemur-catta_Lc307_TAGCTT_L003_001_filtered_r1r2combined.fastq.gz	9178682	9150676	6.961453177999999	7	Chordata	Mammalia	Lemuridae	Lemur	Metazoa	Primates	Lemur_catta	Lemur_catta	Lemur_catta	ring-tailed_lemur	flightless			Madagascar	DryForest	stool	omnivore	omnivore	wild	Lemur-catta_Lc307_TAGCTT_L003_001_filtered_r1r2interleaved	study11212
paraguay_horned_frog.1	13114.song.52.s012	13114	Lepidobatrachus-asper_Song52_25144_host_filtered_r1r2combined.fastq.gz	22644762	22644308	7.354959052999999	7	Chordata	Amphibia	Ceratophyridae	Lepidobatrachus	Metazoa	Anura	Lepidobatrachus_asper	Rhinella_marina	Lepidobatrachus_laevis	Paraguay_horned_frog	flightless	terrestrial,flightless	omnivore	USA			insectivore	carnivore	captive	Lepidobatrachus-asper_Song52_25144_filtered_r1r2interleaved	study13114
european_hare.1	13881.SAMEA6809493	13881	Lepus-europaeus_SAMEA6809493.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	16184304	14622070	7.165008858999999	7	Chordata	Mammalia	Leporidae	Lepus	Metazoa	Lagomorpha	Lepus_europaeus	Lepus_timidus_	Lepus_europaeus	European_hare			herbivore	Austria		feces	herbivore	herbivore	wild	Lepus-europaeus_SAMEA6809493.ebi_filtered_r1r2interleaved_sampleCombined	study13881
pika.1	13881.SAMEA6809582	13881	Lepus-tolai_SAMEA6809582.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2137940	2137584	6.32992319	6	Chordata	Mammalia	Leporidae	Lepus	Metazoa	Lagomorpha	Lepus_tolai	Lepus_timidus_	Lepus_tolai	Pika			herbivore	Mongolia		feces	herbivore	herbivore	wild	Lepus-tolai_SAMEA6809582.ebi_filtered_r1r2interleaved_sampleCombined	study13881
ide.1	13881.SAMEA6809503	13881	Leuciscus-idus_SAMEA6809503.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	739558	738510	5.86835638	6	Chordata	Actinopterygii	Leuciscidae	Leuciscus	Metazoa	Cypriniformes	Leuciscus_idus	Leuciscus_waleckii	Leuciscus_idus	Ide			carnivore	Austria		feces	carnivore	carnivore	wild	Leuciscus-idus_SAMEA6809503.ebi_filtered_r1r2interleaved_sampleCombined	study13881
african_savanna_elephant.1	13881.SAMEA6809543	13881	Loxodonta-africana_SAMEA6809543.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1202802	1202484	6.080079306	6	Chordata	Mammalia	Elephantidae	Loxodonta	Metazoa	Proboscidea	Loxodonta_africana	Loxodonta_africana	Loxodonta_africana	African_savanna_elephant			herbivore	Austria		feces	herbivore	herbivore	captive	Loxodonta-africana_SAMEA6809543.ebi_filtered_r1r2interleaved_sampleCombined	study13881
southern_african_bush_elephant.1	13114.song.51.s018	13114	Loxodonta-africana_Song51_25124_host_filtered_r1r2combined.fastq.gz	26543420	26541392	7.423923696	7	Chordata	Mammalia	Elephantidae	Loxodonta	Metazoa	Proboscidea	Loxodonta_africana_africana	Loxodonta_africana_africana	Loxodonta_africana	Southern_African_bush_elephant	flightless	terrestrial,flightless	herbivore	USA			herbivore	herbivore	captive	Loxodonta-africana_Song51_25124_filtered_r1r2interleaved	study13114
eurasian_reed_warbler.1	13881.SAMEA6809616	13881	Lutra-lutra_SAMEA6809616.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4599576	379064	5.578712541	6	Chordata	Mammalia	Mustelidae	Lutra	Metazoa	Carnivora	Lutra_lutra	Lutra_lutra	Lutra_lutra	Eurasian_river_otter			carnivore	Austria		feces	carnivore	carnivore	wild	Lutra-lutra_SAMEA6809616.ebi_filtered_r1r2interleaved_sampleCombined	study13881
eurasian_lynx.1	13881.SAMEA6809459	13881	Lynx-lynx_SAMEA6809459.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6969936	3083778	6.489083106	6	Chordata	Mammalia	Felidae	Lynx	Metazoa	Carnivora	Lynx_lynx	Lynx_canadensis	Lynx_lynx	Eurasian_lynx			carnivore	Austria		feces	carnivore	carnivore	wild	Lynx-lynx_SAMEA6809459.ebi_filtered_r1r2interleaved_sampleCombined	study13881
black_howler_monkey.5	13881.SAMEA6809472	13881	Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2258886	2249806	6.352145071	6	Chordata	Aves	Phasianidae	Lyrurus	Metazoa	Galliformes	Lyrurus_tetrix	Lyrurus_tetrix_tetrix	Lyrurus_tetrix	Black_Grouse			omnivore	Austria		feces	herbivore	herbivore	wild	Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2interleaved_sampleCombined	study13881
western_gray_kangaroo.1	13881.SAMEA6809476	13881	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7868152	7860608	6.895456138999999	7	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus_fuliginosus	Notamacropus_eugenii	Macropus_fuliginosus	western_gray_kangaroo			herbivore	Australia		feces	herbivore	herbivore	wild	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2interleaved_sampleCombined	study13881
eastern_gray_kangaroo.1	13881.SAMEA6809485	13881	Macropus-giganteus_SAMEA6809485.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8109494	8106464	6.908831458	7	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus_giganteus	Notamacropus_eugenii	Macropus_giganteus	eastern_gray_kangaroo			herbivore	Australia		feces	herbivore	herbivore	wild	Macropus-giganteus_SAMEA6809485.ebi_filtered_r1r2interleaved_sampleCombined	study13881
drill.1	13114.song.51.s015	13114	Mandrillus-leucophaeus_Song51_24991_host_filtered_r1r2combined.fastq.gz	19378010	19365342	7.287025171	7	Chordata	Mammalia	Cercopithecidae	Mandrillus	Metazoa	Primates	Mandrillus_leucophaeus	Mandrillus_leucophaeus	Mandrillus_leucophaeus	Drill	flightless	terrestrial,flightless	omnivore	USA			frugivore	herbivore	captive	Mandrillus-leucophaeus_Song51_24991_filtered_r1r2interleaved	study13114
ground_pangolin.1	13881.SAMEA6809520	13881	Manis-temminckii_SAMEA6809520.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1676392	1676284	6.2243476	6	Chordata	Mammalia	Manidae	Smutsia	Metazoa	Pholidota	Manis_temminckii	Phataginus_tricuspis	Manis_temminckii	ground_pangolin			carnivore	SouthAfrica		feces	herbivore	herbivore	wild	Manis-temminckii_SAMEA6809520.ebi_filtered_r1r2interleaved_sampleCombined	study13881
european_marmot.1	13881.SAMEA6809378	13881	Marmota-marmota_SAMEA6809378.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14364152	14359656	7.157144036	7	Chordata	Mammalia	Sciuridae	Marmota	Metazoa	Rodentia	Marmota_marmota	Marmota_marmota_marmota	Marmota_marmota	European_marmot			herbivore	Austria		feces	herbivore	herbivore	wild	Marmota-marmota_SAMEA6809378.ebi_filtered_r1r2interleaved_sampleCombined	study13881
beach_marten.1	13881.SAMEA6809442	13881	Martes-foina_SAMEA6809442.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	19218818	1901878	6.279182655	6	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_foina	Martes_zibellina	Martes_foina	beach_marten			omnivore	Austria		gut	carnivore	carnivore	wild	Martes-foina_SAMEA6809442.ebi_filtered_r1r2interleaved_sampleCombined	study13881
european_pine_marten.1	13881.SAMEA6809548	13881	Martes-martes_SAMEA6809548.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9120856	829960	5.9190571620000005	6	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_martes	Martes_zibellina	Martes_martes	European_pine_marten			omnivore	Austria		feces	carnivore	carnivore	wild	Martes-martes_SAMEA6809548.ebi_filtered_r1r2interleaved_sampleCombined	study13881
humpback_whale.4	13114.girguis.50.s008	13114	Megaptera-novaeangliae_Girguis50_HumpbackAK4_host_filtered_r1r2combined.fastq.gz	22622244	22276404	7.347845086	7	Chordata	Mammalia	Balaenopteridae	Megaptera	Metazoa	Artiodactyla	Megaptera_novaeangliae	Megaptera_novaeangliae	Megaptera_novaeangliae	Humpback_Whale	flightless	marine	carnivore	USA			filter_feeder	carnivore	wild	Megaptera-novaeangliae_Girguis50_HumpbackAK4_filtered_r1r2interleaved	study13114
dusky_rice_rat.1	13881.SAMEA6809539	13881	Melanomys-caliginosus_SAMEA6809539.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2425382	2384836	6.377458519	6	Chordata	Mammalia	Cricetidae	Melanomys	Metazoa	Rodentia	Melanomys_caliginosus	Sigmodon_hispidus	Melanomys_caliginosus	dusky_rice_rat			omnivore	CostaRica		gut	omnivore	omnivore	wild	Melanomys-caliginosus_SAMEA6809539.ebi_filtered_r1r2interleaved_sampleCombined	study13881
turkey.1	13881.SAMEA6809513	13881	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7479774	7478242	6.873799515	7	Chordata	Aves	Phasianidae	Meleagris	Metazoa	Galliformes	Meleagris_gallopavo	Meleagris_gallopavo	Meleagris_gallopavo	turkey			omnivore	Austria		feces	omnivore	omnivore	wild	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2interleaved_sampleCombined	study13881
eurasian_badger.1	13881.SAMEA6809596	13881	Meles-meles_SAMEA6809596.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5815534	5815098	6.7645570379999995	7	Chordata	Mammalia	Mustelidae	Meles	Metazoa	Carnivora	Meles_meles	Lutra_lutra	Meles_meles	Eurasian_badger			omnivore	Austria		feces	carnivore_omnivore	omnivore	wild	Meles-meles_SAMEA6809596.ebi_filtered_r1r2interleaved_sampleCombined	study13881
sloth_bear.1	13114.song.51.s007	13114	Melursus-ursinus_Song51_24710_host_filtered_r1r2combined.fastq.gz	23661652	23510450	7.371260942	7	Chordata	Mammalia	Ursidae	Melursus	Metazoa	Carnivora	Melursus_ursinus	Ailuropoda_melanoleuca	Melursus_ursinus	Sloth_bear	flightless	terrestrial,flightless	omnivore	USA			carnivore	carnivore	captive	Melursus-ursinus_Song51_24710_filtered_r1r2interleaved	study13114
sowerby's_beaked_whale.1	13881.SAMEA6809510	13881	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6512816	2156616	6.333772822999999	6	Chordata	Mammalia	Ziphiidae	Mesoplodon	Metazoa	Artiodactyla	Mesoplodon_bidens	Mesoplodon_bidens	Mesoplodon_bidens	Sowerby's_beaked_whale			carnivore	UnitedKingdom		feces	carnivore	carnivore	wild	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2interleaved_sampleCombined	study13881
banded_mongoose.2	11166.NATL.24682.mongoose	11166	Mungos-mungo_S_S_Temp_D704-AK1780_filtered_r1r2combined.fastq.gz	8895624	8892976	6.94904712	7	Chordata	Mammalia	Herpestidae	Mungos	Metazoa	Carnivora	Mungos_mungo	Mungos_mungo	Mungos_mungo	banded_mongoose	flightless			USA			herbivore	herbivore	captive	Mungos-mungo_S_S_Temp_D704-AK1780_filtered_r1r2interleaved	study11166
house_mouse.1	13881.SAMEA6809360	13881	Mus-musculus_SAMEA6809360.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11852598	997896	5.999085282	6	Chordata	Mammalia	Muridae	Mus	Metazoa	Rodentia	Mus_musculus	Mus_musculus	Mus_musculus	house_mouse			omnivore	Austria		gut	omnivore	omnivore	captive	Mus-musculus_SAMEA6809360.ebi_filtered_r1r2interleaved_sampleCombined	study13881
steppe_polecat.1	13881.SAMEA6809610	13881	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2443968	235490	5.37197247	5	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_eversmannii	Mustela putorius	Mustela_eversmannii	steppe_polecat			carnivore	Austria		feces	carnivore	carnivore	wild	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2interleaved_sampleCombined	study13881
least_weasel.1	13881.SAMEA6809546	13881	Mustela-nivalis_SAMEA6809546.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3799104	380920	5.580833776	6	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_nivalis	Mustela putorius	Mustela_nivalis	least_weasel			carnivore	Austria		gut	carnivore	carnivore	wild	Mustela-nivalis_SAMEA6809546.ebi_filtered_r1r2interleaved_sampleCombined	study13881
